name,timestamp,total_Runtime,run,cache,saveTime,queryStr,loadTime,saveMode,output,queryTime,input,numPartitions,spark.driver.host,spark.driver.port,spark.jars,spark.app.name,spark.executor.id,spark.submit.deployMode,spark.master,spark.ui.filters,spark.driver.appUIAddress,spark.org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter.param.PROXY_HOSTS,spark.org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter.param.PROXY_URI_BASES,spark.app.id,description
sql,15133273557928,172849709,13,false,0,select input.c1 from input where input.c1 < -0.9,159144173,error,"",13705536,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15133624339676,178103546,14,false,0,select input.c1 from input where input.c1 < -0.9,149756698,error,"",28346848,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15134093531734,224925360,15,false,0,select input.c1 from input where input.c1 < -0.9,207986826,error,"",16938534,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15134565001054,150693872,16,false,0,select input.c1 from input where input.c1 < -0.9,138767762,error,"",11926110,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15134848913444,192154604,17,false,0,select input.c1 from input where input.c1 < -0.9,166996218,error,"",25158386,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15135226059086,163736165,18,false,0,select input.c1 from input where input.c1 < -0.9,146854745,error,"",16881420,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15135536081612,143771130,19,false,0,select input.c1 from input where input.c1 < -0.9,130927341,error,"",12843789,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15135802986661,114496836,20,false,0,select input.c1 from input where input.c1 < -0.9,102151113,error,"",12345723,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15136193798088,94422567,21,false,0,select input.c1 from input where input.c1 < -0.9,80733620,error,"",13688947,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15136408549536,93356146,22,false,0,select input.c1 from input where input.c1 < -0.9,83814178,error,"",9541968,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15136629528642,137240320,23,false,0,select input.c1 from input where input.c1 < -0.9,124896912,error,"",12343408,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15136872980496,106367429,24,false,0,select input.c1 from input where input.c1 < -0.9,92941204,error,"",13426225,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15137098641288,99958635,25,false,0,select input.c1 from input where input.c1 < -0.9,91168720,error,"",8789915,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15137310244077,158877058,26,false,0,select input.c1 from input where input.c1 < -0.9,137913748,error,"",20963310,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15137650207784,168879990,27,false,0,select input.c1 from input where input.c1 < -0.9,160349315,error,"",8530675,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15137941100811,99467763,28,false,0,select input.c1 from input where input.c1 < -0.9,89986748,error,"",9481015,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15138172613282,135690907,29,false,0,select input.c1 from input where input.c1 < -0.9,117148595,error,"",18542312,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15138447051643,87371805,30,false,0,select input.c1 from input where input.c1 < -0.9,79529153,error,"",7842652,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15138643515647,99948268,31,false,0,select input.c1 from input where input.c1 < -0.9,91556423,error,"",8391845,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15138910149733,151112053,32,false,0,select input.c1 from input where input.c1 < -0.9,137756373,error,"",13355680,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15139203589425,88819771,33,false,0,select input.c1 from input where input.c1 < -0.9,79324544,error,"",9495227,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15139403756125,84220469,34,false,0,select input.c1 from input where input.c1 < -0.9,76404676,error,"",7815793,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15139598249022,109190567,35,false,0,select input.c1 from input where input.c1 < -0.9,99505162,error,"",9685405,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15139808699902,121874961,36,false,0,select input.c1 from input where input.c1 < -0.9,107930695,error,"",13944266,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15140071220915,110994107,37,false,0,select input.c1 from input where input.c1 < -0.9,76731805,error,"",34262302,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15140372564327,83272016,38,false,0,select input.c1 from input where input.c1 < -0.9,74838030,error,"",8433986,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15140558688709,102618835,39,false,0,select input.c1 from input where input.c1 < -0.9,93440724,error,"",9178111,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15140757269127,99906235,40,false,0,select input.c1 from input where input.c1 < -0.9,92332948,error,"",7573287,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15140952859038,86965190,41,false,0,select input.c1 from input where input.c1 < -0.9,79290623,error,"",7674567,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15141146151193,97674297,42,false,0,select input.c1 from input where input.c1 < -0.9,88825561,error,"",8848736,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15141359597611,130553016,43,false,0,select input.c1 from input where input.c1 < -0.9,119257357,error,"",11295659,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15141693407949,107507458,44,false,0,select input.c1 from input where input.c1 < -0.9,99370684,error,"",8136774,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15141902956308,97422919,45,false,0,select input.c1 from input where input.c1 < -0.9,83479983,error,"",13942936,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15142113645973,91900267,46,false,0,select input.c1 from input where input.c1 < -0.9,80865898,error,"",11034369,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
sql,15142317438216,96820418,47,false,0,select input.c1 from input where input.c1 < -0.9,84843327,error,"",11977091,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,37969,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557251843818_0002,application_1557251843818_0002,Read data from data source
