name,timestamp,total_Runtime,run,cache,saveTime,queryStr,loadTime,saveMode,output,queryTime,input,numPartitions,spark.driver.host,spark.driver.port,spark.jars,spark.app.name,spark.executor.id,spark.submit.deployMode,spark.master,spark.ui.filters,spark.driver.appUIAddress,spark.org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter.param.PROXY_HOSTS,spark.org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter.param.PROXY_URI_BASES,spark.app.id,description
sql,14215221201666,151635586,16,false,0,select input.c1 from input where input.c1 < -0.9,128903675,error,"",22731911,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14215559417375,129287659,17,false,0,select input.c1 from input where input.c1 < -0.9,116604659,error,"",12683000,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14215862976947,163463170,18,false,0,select input.c1 from input where input.c1 < -0.9,136975781,error,"",26487389,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14216174728826,146190586,19,false,0,select input.c1 from input where input.c1 < -0.9,127912189,error,"",18278397,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14216495722783,117739116,20,false,0,select input.c1 from input where input.c1 < -0.9,98908969,error,"",18830147,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14216868547152,94777458,21,false,0,select input.c1 from input where input.c1 < -0.9,80276087,error,"",14501371,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14217075582617,93810759,22,false,0,select input.c1 from input where input.c1 < -0.9,82611191,error,"",11199568,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14217276956810,112591113,23,false,0,select input.c1 from input where input.c1 < -0.9,98792755,error,"",13798358,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14217501420346,97037013,24,false,0,select input.c1 from input where input.c1 < -0.9,82728699,error,"",14308314,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14217705361871,90172007,25,false,0,select input.c1 from input where input.c1 < -0.9,79585826,error,"",10586181,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14217906791367,186919458,26,false,0,select input.c1 from input where input.c1 < -0.9,153967629,error,"",32951829,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14218316042466,103240452,27,false,0,select input.c1 from input where input.c1 < -0.9,90729620,error,"",12510832,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14218532796451,117769125,28,false,0,select input.c1 from input where input.c1 < -0.9,106926279,error,"",10842846,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14218784817793,106155346,29,false,0,select input.c1 from input where input.c1 < -0.9,96640815,error,"",9514531,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14218992205390,86435811,30,false,0,select input.c1 from input where input.c1 < -0.9,76062052,error,"",10373759,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14219193299649,106260246,31,false,0,select input.c1 from input where input.c1 < -0.9,94903555,error,"",11356691,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14219473107451,138035064,32,false,0,select input.c1 from input where input.c1 < -0.9,128592490,error,"",9442574,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14219763506837,104481921,33,false,0,select input.c1 from input where input.c1 < -0.9,96962902,error,"",7519019,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14219970496482,91979739,34,false,0,select input.c1 from input where input.c1 < -0.9,78741125,error,"",13238614,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14220192973765,96129229,35,false,0,select input.c1 from input where input.c1 < -0.9,88585236,error,"",7543993,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14220388488472,87898232,36,false,0,select input.c1 from input where input.c1 < -0.9,78357837,error,"",9540395,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14220580148513,105321154,37,false,0,select input.c1 from input where input.c1 < -0.9,93164498,error,"",12156656,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14220881377870,86265847,38,false,0,select input.c1 from input where input.c1 < -0.9,79251096,error,"",7014751,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14221069917531,109378247,39,false,0,select input.c1 from input where input.c1 < -0.9,100404885,error,"",8973362,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14221315486994,119747543,40,false,0,select input.c1 from input where input.c1 < -0.9,110580117,error,"",9167426,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14221583582759,88543510,41,false,0,select input.c1 from input where input.c1 < -0.9,79939864,error,"",8603646,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14221781424129,96271406,42,false,0,select input.c1 from input where input.c1 < -0.9,86754718,error,"",9516688,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14221979886439,89483297,43,false,0,select input.c1 from input where input.c1 < -0.9,79577583,error,"",9905714,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14222297813164,110946410,44,false,0,select input.c1 from input where input.c1 < -0.9,100598799,error,"",10347611,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14222542062203,82806437,45,false,0,select input.c1 from input where input.c1 < -0.9,72909903,error,"",9896534,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14222718948883,120002692,46,false,0,select input.c1 from input where input.c1 < -0.9,103129868,error,"",16872824,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
sql,14222954867328,125734692,47,false,0,select input.c1 from input where input.c1 < -0.9,116628028,error,"",9106664,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,40823,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,yarn,org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,http://spark:4040,nodemanager1,http://nodemanager1:8088/proxy/application_1557247951444_0006,application_1557247951444_0006,Read data from data source
